parsed_from,year,month,region,median,mean,modal
https://gorodrabot.ru/salary?y=2017&mnt=%D1%8F%D0%BD%D0%B2%D0%B0%D1%80%D1%8C&l=%D0%BA%D1%80%D0%B0%D1%81%D0%BD%D0%BE%D0%B4%D0%B0%D1%80,2017,январь,краснодар,,32398.0,
https://gorodrabot.ru/salary?y=2018&mnt=%D0%B8%D1%8E%D0%BB%D1%8C&l=%D0%BA%D1%80%D0%B0%D1%81%D0%BD%D0%BE%D0%B4%D0%B0%D1%80,2018,июль,краснодар,,31259.0,
https://gorodrabot.ru/salary?y=2017&mnt=%D0%B8%D1%8E%D0%BB%D1%8C&l=%D0%BA%D1%80%D0%B0%D1%81%D0%BD%D0%BE%D0%B4%D0%B0%D1%80,2017,июль,краснодар,,30876.0,
https://gorodrabot.ru/salary?y=2017&mnt=%D0%BC%D0%B0%D0%B9&l=%D0%BA%D1%80%D0%B0%D1%81%D0%BD%D0%BE%D0%B4%D0%B0%D1%80,2017,май,краснодар,,31601.0,
https://gorodrabot.ru/salary?y=2019&mnt=%D1%81%D0%B5%D0%BD%D1%82%D1%8F%D0%B1%D1%80%D1%8C&l=%D1%80%D0%BE%D1%81%D1%82%D0%BE%D0%B2-%D0%BD%D0%B0-%D0%B4%D0%BE%D0%BD%D1%83,2019,сентябрь,ростов-на-дону,30000.0,34943.0,30000.0
https://gorodrabot.ru/salary?y=2017&mnt=%D0%BC%D0%B0%D1%80%D1%82&l=%D0%BA%D1%80%D0%B0%D1%81%D0%BD%D0%BE%D0%B4%D0%B0%D1%80,2017,март,краснодар,,31785.0,
https://gorodrabot.ru/salary?y=2019&mnt=%D0%BC%D0%B0%D0%B9&l=%D0%BA%D0%B0%D0%B7%D0%B0%D0%BD%D1%8C,2019,май,казань,26000.0,32536.0,30000.0
https://gorodrabot.ru/salary?y=2018&mnt=%D1%8F%D0%BD%D0%B2%D0%B0%D1%80%D1%8C&l=%D0%BE%D0%BC%D1%81%D0%BA,2018,январь,омск,,27913.0,
https://gorodrabot.ru/salary?y=2017&mnt=%D1%8F%D0%BD%D0%B2%D0%B0%D1%80%D1%8C&l=%D0%BE%D0%BC%D1%81%D0%BA,2017,январь,омск,,28576.0,
https://gorodrabot.ru/salary?y=2018&mnt=%D0%B8%D1%8E%D0%BB%D1%8C&l=%D0%BE%D0%BC%D1%81%D0%BA,2018,июль,омск,,30062.0,
https://gorodrabot.ru/salary?y=2017&mnt=%D0%BC%D0%B0%D1%80%D1%82&l=%D0%BE%D0%BC%D1%81%D0%BA,2017,март,омск,,28418.0,
https://gorodrabot.ru/salary?y=2018&mnt=%D0%BC%D0%B0%D0%B9&l=%D0%BE%D0%BC%D1%81%D0%BA,2018,май,омск,,31675.0,
https://gorodrabot.ru/salary?y=2019&mnt=%D0%B8%D1%8E%D0%BB%D1%8C&l=%D0%BA%D1%80%D0%B0%D1%81%D0%BD%D0%BE%D0%B4%D0%B0%D1%80,2019,июль,краснодар,25000.0,34399.0,30000.0
https://gorodrabot.ru/salary?y=2019&mnt=%D1%81%D0%B5%D0%BD%D1%82%D1%8F%D0%B1%D1%80%D1%8C&l=%D0%BA%D1%80%D0%B0%D1%81%D0%BD%D0%BE%D0%B4%D0%B0%D1%80,2019,сентябрь,краснодар,30000.0,35359.0,30000.0
https://gorodrabot.ru/salary?y=2017&mnt=%D0%B8%D1%8E%D0%BB%D1%8C&l=%D0%BE%D0%BC%D1%81%D0%BA,2017,июль,омск,,26852.0,
https://gorodrabot.ru/salary?y=2017&mnt=%D0%BC%D0%B0%D0%B9&l=%D0%BE%D0%BC%D1%81%D0%BA,2017,май,омск,,27451.0,
https://gorodrabot.ru/salary?y=2019&mnt=%D0%BC%D0%B0%D0%B9&l=%D0%B5%D0%BA%D0%B0%D1%82%D0%B5%D1%80%D0%B8%D0%BD%D0%B1%D1%83%D1%80%D0%B3,2019,май,екатеринбург,30000.0,33381.0,30000.0
https://gorodrabot.ru/salary?y=2019&mnt=%D0%B8%D1%8E%D0%BB%D1%8C&l=%D0%BE%D0%BC%D1%81%D0%BA,2019,июль,омск,22000.0,31594.0,20000.0
https://gorodrabot.ru/salary?y=2018&mnt=%D1%8F%D0%BD%D0%B2%D0%B0%D1%80%D1%8C&l=%D0%B2%D0%BE%D1%80%D0%BE%D0%BD%D0%B5%D0%B6,2018,январь,воронеж,,32275.0,
https://gorodrabot.ru/salary?y=2019&mnt=%D1%81%D0%B5%D0%BD%D1%82%D1%8F%D0%B1%D1%80%D1%8C&l=%D0%BE%D0%BC%D1%81%D0%BA,2019,сентябрь,омск,25000.0,32198.0,20000.0
https://gorodrabot.ru/salary?y=2018&mnt=%D0%BC%D0%B0%D0%B9&l=%D0%B2%D0%BE%D1%80%D0%BE%D0%BD%D0%B5%D0%B6,2018,май,воронеж,,32466.0,
https://gorodrabot.ru/salary?y=2018&mnt=%D0%B8%D1%8E%D0%BB%D1%8C&l=%D0%B2%D0%BE%D1%80%D0%BE%D0%BD%D0%B5%D0%B6,2018,июль,воронеж,,31598.0,
https://gorodrabot.ru/salary?y=2017&mnt=%D1%8F%D0%BD%D0%B2%D0%B0%D1%80%D1%8C&l=%D0%B2%D0%BE%D1%80%D0%BE%D0%BD%D0%B5%D0%B6,2017,январь,воронеж,,30206.0,
https://gorodrabot.ru/salary?y=2019&mnt=%D0%BC%D0%B0%D0%B9&l=%D1%83%D1%84%D0%B0,2019,май,уфа,35000.0,42505.0,25000.0
https://gorodrabot.ru/salary?y=2017&mnt=%D0%BC%D0%B0%D0%B9&l=%D0%B2%D0%BE%D1%80%D0%BE%D0%BD%D0%B5%D0%B6,2017,май,воронеж,,29048.0,
https://gorodrabot.ru/salary?y=2017&mnt=%D0%BC%D0%B0%D1%80%D1%82&l=%D0%B2%D0%BE%D1%80%D0%BE%D0%BD%D0%B5%D0%B6,2017,март,воронеж,,31034.0,
https://gorodrabot.ru/salary?y=2017&mnt=%D0%B8%D1%8E%D0%BB%D1%8C&l=%D0%B2%D0%BE%D1%80%D0%BE%D0%BD%D0%B5%D0%B6,2017,июль,воронеж,,29701.0,
https://gorodrabot.ru/salary?y=2019&mnt=%D0%B8%D1%8E%D0%BB%D1%8C&l=%D0%B2%D0%BE%D1%80%D0%BE%D0%BD%D0%B5%D0%B6,2019,июль,воронеж,25000.0,35005.0,30000.0
https://gorodrabot.ru/salary?y=2017&mnt=%D1%81%D0%B5%D0%BD%D1%82%D1%8F%D0%B1%D1%80%D1%8C&l=%D0%BA%D0%B0%D0%B7%D0%B0%D0%BD%D1%8C,2017,сентябрь,казань,,30084.0,
https://gorodrabot.ru/salary?y=2019&mnt=%D1%81%D0%B5%D0%BD%D1%82%D1%8F%D0%B1%D1%80%D1%8C&l=%D0%B2%D0%BE%D1%80%D0%BE%D0%BD%D0%B5%D0%B6,2019,сентябрь,воронеж,30000.0,35143.0,30000.0
https://gorodrabot.ru/salary?y=2018&mnt=%D1%8F%D0%BD%D0%B2%D0%B0%D1%80%D1%8C&l=%D0%BF%D0%B5%D1%80%D0%BC%D1%8C,2018,январь,пермь,,30982.0,
https://gorodrabot.ru/salary?y=2018&mnt=%D0%BC%D0%B0%D0%B9&l=%D0%BF%D0%B5%D1%80%D0%BC%D1%8C,2018,май,пермь,,32594.0,
https://gorodrabot.ru/salary?y=2018&mnt=%D0%B8%D1%8E%D0%BB%D1%8C&l=%D0%BF%D0%B5%D1%80%D0%BC%D1%8C,2018,июль,пермь,,31570.0,
https://gorodrabot.ru/salary?y=2017&mnt=%D1%8F%D0%BD%D0%B2%D0%B0%D1%80%D1%8C&l=%D0%BF%D0%B5%D1%80%D0%BC%D1%8C,2017,январь,пермь,,31407.0,
https://gorodrabot.ru/salary?y=2017&mnt=%D0%BC%D0%B0%D1%80%D1%82&l=%D0%BF%D0%B5%D1%80%D0%BC%D1%8C,2017,март,пермь,,30722.0,
https://gorodrabot.ru/salary?y=2017&mnt=%D0%BC%D0%B0%D0%B9&l=%D0%BF%D0%B5%D1%80%D0%BC%D1%8C,2017,май,пермь,,28887.0,
https://gorodrabot.ru/salary?y=2019&mnt=%D0%B8%D1%8E%D0%BB%D1%8C&l=%D0%BF%D0%B5%D1%80%D0%BC%D1%8C,2019,июль,пермь,24500.0,32899.0,25000.0
https://gorodrabot.ru/salary?y=2019&mnt=%D0%B8%D1%8E%D0%BD%D1%8C&l=%D0%BD%D0%B8%D0%B6%D0%BD%D0%B8%D0%B9+%D0%BD%D0%BE%D0%B2%D0%B3%D0%BE%D1%80%D0%BE%D0%B4,2019,июнь,нижний новгород,25000.0,32539.0,30000.0
https://gorodrabot.ru/salary?y=2017&mnt=%D0%B8%D1%8E%D0%BB%D1%8C&l=%D0%BF%D0%B5%D1%80%D0%BC%D1%8C,2017,июль,пермь,,29850.0,
https://gorodrabot.ru/salary?y=2018&mnt=%D1%8F%D0%BD%D0%B2%D0%B0%D1%80%D1%8C&l=%D0%B2%D0%BE%D0%BB%D0%B3%D0%BE%D0%B3%D1%80%D0%B0%D0%B4,2018,январь,волгоград,,29087.0,
https://gorodrabot.ru/salary?y=2018&mnt=%D0%BC%D0%B0%D0%B9&l=%D0%B2%D0%BE%D0%BB%D0%B3%D0%BE%D0%B3%D1%80%D0%B0%D0%B4,2018,май,волгоград,,29317.0,
https://gorodrabot.ru/salary?y=2019&mnt=%D1%81%D0%B5%D0%BD%D1%82%D1%8F%D0%B1%D1%80%D1%8C&l=%D0%BF%D0%B5%D1%80%D0%BC%D1%8C,2019,сентябрь,пермь,26293.0,34945.0,25000.0
https://gorodrabot.ru/salary?y=2017&mnt=%D1%8F%D0%BD%D0%B2%D0%B0%D1%80%D1%8C&l=%D0%B2%D0%BE%D0%BB%D0%B3%D0%BE%D0%B3%D1%80%D0%B0%D0%B4,2017,январь,волгоград,,28370.0,
https://gorodrabot.ru/salary?y=2018&mnt=%D0%B8%D1%8E%D0%BB%D1%8C&l=%D0%B2%D0%BE%D0%BB%D0%B3%D0%BE%D0%B3%D1%80%D0%B0%D0%B4,2018,июль,волгоград,,28518.0,
https://gorodrabot.ru/salary?y=2017&mnt=%D0%BC%D0%B0%D1%80%D1%82&l=%D0%B2%D0%BE%D0%BB%D0%B3%D0%BE%D0%B3%D1%80%D0%B0%D0%B4,2017,март,волгоград,,30667.0,
https://gorodrabot.ru/salary?y=2019&mnt=%D0%BC%D0%B0%D0%B9&l=%D0%BF%D0%B5%D1%80%D0%BC%D1%8C,2019,май,пермь,25000.0,32915.0,25000.0
https://gorodrabot.ru/salary?y=2017&mnt=%D0%BC%D0%B0%D0%B9&l=%D0%B2%D0%BE%D0%BB%D0%B3%D0%BE%D0%B3%D1%80%D0%B0%D0%B4,2017,май,волгоград,,26345.0,
https://gorodrabot.ru/salary?y=2019&mnt=%D0%B8%D1%8E%D0%BB%D1%8C&l=%D0%B2%D0%BE%D0%BB%D0%B3%D0%BE%D0%B3%D1%80%D0%B0%D0%B4,2019,июль,волгоград,23050.0,31758.0,20000.0
https://gorodrabot.ru/salary?y=2017&mnt=%D0%B8%D1%8E%D0%BB%D1%8C&l=%D0%B2%D0%BE%D0%BB%D0%B3%D0%BE%D0%B3%D1%80%D0%B0%D0%B4,2017,июль,волгоград,,27813.0,
https://gorodrabot.ru/salary?y=2017&mnt=%D0%B4%D0%B5%D0%BA%D0%B0%D0%B1%D1%80%D1%8C&l=%D1%81%D0%B5%D0%B2%D0%B0%D1%81%D1%82%D0%BE%D0%BF%D0%BE%D0%BB%D1%8C,2017,декабрь,севастополь,,23400.0,
https://gorodrabot.ru/salary?y=2019&mnt=%D1%81%D0%B5%D0%BD%D1%82%D1%8F%D0%B1%D1%80%D1%8C&l=%D0%B2%D0%BE%D0%BB%D0%B3%D0%BE%D0%B3%D1%80%D0%B0%D0%B4,2019,сентябрь,волгоград,25000.0,32662.0,20000.0
https://gorodrabot.ru/salary?y=2017&mnt=%D1%81%D0%B5%D0%BD%D1%82%D1%8F%D0%B1%D1%80%D1%8C&l=%D1%8F%D1%80%D0%BE%D1%81%D0%BB%D0%B0%D0%B2%D0%BB%D1%8C,2017,сентябрь,ярославль,,29861.0,
https://gorodrabot.ru/salary?y=2018&mnt=%D0%B8%D1%8E%D0%BB%D1%8C&l=%D0%B4%D0%BE%D0%BD%D0%B5%D1%86%D0%BA,2018,июль,донецк,,27169.0,
https://gorodrabot.ru/salary?y=2018&mnt=%D1%8F%D0%BD%D0%B2%D0%B0%D1%80%D1%8C&l=%D0%B4%D0%BE%D0%BD%D0%B5%D1%86%D0%BA,2018,январь,донецк,,26628.0,
https://gorodrabot.ru/salary?y=2017&mnt=%D1%8F%D0%BD%D0%B2%D0%B0%D1%80%D1%8C&l=%D0%B4%D0%BE%D0%BD%D0%B5%D1%86%D0%BA,2017,январь,донецк,,21761.0,
https://gorodrabot.ru/salary?y=2017&mnt=%D0%BC%D0%B0%D0%B9&l=%D0%B4%D0%BE%D0%BD%D0%B5%D1%86%D0%BA,2017,май,донецк,,20445.0,
https://gorodrabot.ru/salary?y=2017&mnt=%D0%BC%D0%B0%D1%80%D1%82&l=%D0%B4%D0%BE%D0%BD%D0%B5%D1%86%D0%BA,2017,март,донецк,,26626.0,
https://gorodrabot.ru/salary?y=2017&mnt=%D0%B8%D1%8E%D0%BB%D1%8C&l=%D0%B4%D0%BE%D0%BD%D0%B5%D1%86%D0%BA,2017,июль,донецк,,20108.0,
https://gorodrabot.ru/salary?y=2019&mnt=%D0%BC%D0%B0%D0%B9&l=%D0%B1%D0%B0%D1%80%D0%BD%D0%B0%D1%83%D0%BB,2019,май,барнаул,20000.0,27754.0,20000.0
https://gorodrabot.ru/salary?y=2018&mnt=%D1%8F%D0%BD%D0%B2%D0%B0%D1%80%D1%8C&l=%D1%81%D0%B0%D1%80%D0%B0%D1%82%D0%BE%D0%B2,2018,январь,саратов,,27334.0,
https://gorodrabot.ru/salary?y=2019&mnt=%D1%81%D0%B5%D0%BD%D1%82%D1%8F%D0%B1%D1%80%D1%8C&l=%D0%B4%D0%BE%D0%BD%D0%B5%D1%86%D0%BA,2019,сентябрь,донецк,30000.0,31308.0,30000.0
https://gorodrabot.ru/salary?y=2019&mnt=%D0%B8%D1%8E%D0%BB%D1%8C&l=%D0%B4%D0%BE%D0%BD%D0%B5%D1%86%D0%BA,2019,июль,донецк,20000.0,35172.0,11280.0
https://gorodrabot.ru/salary?y=2019&mnt=%D0%B8%D1%8E%D0%BD%D1%8C&l=%D0%BD%D0%BE%D0%B2%D0%BE%D1%81%D0%B8%D0%B1%D0%B8%D1%80%D1%81%D0%BA,2019,июнь,новосибирск,25000.0,34027.0,30000.0
https://gorodrabot.ru/salary?y=2018&mnt=%D0%BC%D0%B0%D0%B9&l=%D0%B4%D0%BE%D0%BD%D0%B5%D1%86%D0%BA,2018,май,донецк,,25743.0,
https://gorodrabot.ru/salary?y=2017&mnt=%D1%8F%D0%BD%D0%B2%D0%B0%D1%80%D1%8C&l=%D1%81%D0%B0%D1%80%D0%B0%D1%82%D0%BE%D0%B2,2017,январь,саратов,,27142.0,
https://gorodrabot.ru/salary?y=2018&mnt=%D0%B8%D1%8E%D0%BB%D1%8C&l=%D1%81%D0%B0%D1%80%D0%B0%D1%82%D0%BE%D0%B2,2018,июль,саратов,,28501.0,
https://gorodrabot.ru/salary?y=2017&mnt=%D0%BC%D0%B0%D0%B9&l=%D1%81%D0%B0%D1%80%D0%B0%D1%82%D0%BE%D0%B2,2017,май,саратов,,26180.0,
https://gorodrabot.ru/salary?y=2017&mnt=%D0%BC%D0%B0%D1%80%D1%82&l=%D1%81%D0%B0%D1%80%D0%B0%D1%82%D0%BE%D0%B2,2017,март,саратов,,28332.0,
https://gorodrabot.ru/salary?y=2017&mnt=%D0%B8%D1%8E%D0%BB%D1%8C&l=%D1%81%D0%B0%D1%80%D0%B0%D1%82%D0%BE%D0%B2,2017,июль,саратов,,26236.0,
https://gorodrabot.ru/salary?y=2018&mnt=%D1%8F%D0%BD%D0%B2%D0%B0%D1%80%D1%8C&l=%D1%82%D1%8E%D0%BC%D0%B5%D0%BD%D1%8C,2018,январь,тюмень,,33817.0,
https://gorodrabot.ru/salary?y=2019&mnt=%D1%81%D0%B5%D0%BD%D1%82%D1%8F%D0%B1%D1%80%D1%8C&l=%D1%81%D0%B0%D1%80%D0%B0%D1%82%D0%BE%D0%B2,2019,сентябрь,саратов,27000.0,34503.0,25000.0
https://gorodrabot.ru/salary?y=2019&mnt=%D0%B8%D1%8E%D0%BB%D1%8C&l=%D1%81%D0%B0%D1%80%D0%B0%D1%82%D0%BE%D0%B2,2019,июль,саратов,24000.0,32354.0,25000.0
https://gorodrabot.ru/salary?y=2018&mnt=%D0%BC%D0%B0%D0%B9&l=%D1%81%D0%B0%D1%80%D0%B0%D1%82%D0%BE%D0%B2,2018,май,саратов,,29268.0,
https://gorodrabot.ru/salary?y=2017&mnt=%D1%8F%D0%BD%D0%B2%D0%B0%D1%80%D1%8C&l=%D1%82%D1%8E%D0%BC%D0%B5%D0%BD%D1%8C,2017,январь,тюмень,,31740.0,
https://gorodrabot.ru/salary?y=2018&mnt=%D0%B8%D1%8E%D0%BB%D1%8C&l=%D1%82%D1%8E%D0%BC%D0%B5%D0%BD%D1%8C,2018,июль,тюмень,,33622.0,
https://gorodrabot.ru/salary?y=2017&mnt=%D0%BC%D0%B0%D1%80%D1%82&l=%D1%82%D1%8E%D0%BC%D0%B5%D0%BD%D1%8C,2017,март,тюмень,,31464.0,
https://gorodrabot.ru/salary?y=2017&mnt=%D0%B8%D1%8E%D0%BB%D1%8C&l=%D1%82%D1%8E%D0%BC%D0%B5%D0%BD%D1%8C,2017,июль,тюмень,,31252.0,
https://gorodrabot.ru/salary?y=2017&mnt=%D0%BC%D0%B0%D0%B9&l=%D1%82%D1%8E%D0%BC%D0%B5%D0%BD%D1%8C,2017,май,тюмень,,30265.0,
https://gorodrabot.ru/salary?y=2017&mnt=%D1%81%D0%B5%D0%BD%D1%82%D1%8F%D0%B1%D1%80%D1%8C&l=%D0%BD%D0%B8%D0%B6%D0%BD%D0%B8%D0%B9+%D0%BD%D0%BE%D0%B2%D0%B3%D0%BE%D1%80%D0%BE%D0%B4,2017,сентябрь,нижний новгород,,30419.0,
https://gorodrabot.ru/salary?y=2019&mnt=%D0%B8%D1%8E%D0%BD%D1%8C&l=%D1%87%D0%B5%D0%BB%D1%8F%D0%B1%D0%B8%D0%BD%D1%81%D0%BA,2019,июнь,челябинск,25000.0,32449.0,25000.0
https://gorodrabot.ru/salary?y=2018&mnt=%D1%8F%D0%BD%D0%B2%D0%B0%D1%80%D1%8C&l=%D1%82%D0%BE%D0%BB%D1%8C%D1%8F%D1%82%D1%82%D0%B8,2018,январь,тольятти,,24731.0,
https://gorodrabot.ru/salary?y=2019&mnt=%D0%B8%D1%8E%D0%BB%D1%8C&l=%D1%82%D1%8E%D0%BC%D0%B5%D0%BD%D1%8C,2019,июль,тюмень,25000.0,37519.0,30000.0
https://gorodrabot.ru/salary?y=2018&mnt=%D0%B8%D1%8E%D0%BB%D1%8C&l=%D1%82%D0%BE%D0%BB%D1%8C%D1%8F%D1%82%D1%82%D0%B8,2018,июль,тольятти,,24704.0,
https://gorodrabot.ru/salary?y=2018&mnt=%D0%BC%D0%B0%D0%B9&l=%D1%82%D1%8E%D0%BC%D0%B5%D0%BD%D1%8C,2018,май,тюмень,,33119.0,
https://gorodrabot.ru/salary?y=2019&mnt=%D1%81%D0%B5%D0%BD%D1%82%D1%8F%D0%B1%D1%80%D1%8C&l=%D1%82%D1%8E%D0%BC%D0%B5%D0%BD%D1%8C,2019,сентябрь,тюмень,30000.0,38441.0,30000.0
https://gorodrabot.ru/salary?y=2017&mnt=%D1%8F%D0%BD%D0%B2%D0%B0%D1%80%D1%8C&l=%D1%82%D0%BE%D0%BB%D1%8C%D1%8F%D1%82%D1%82%D0%B8,2017,январь,тольятти,,24901.0,
https://gorodrabot.ru/salary?y=2017&mnt=%D0%B8%D1%8E%D0%BB%D1%8C&l=%D1%82%D0%BE%D0%BB%D1%8C%D1%8F%D1%82%D1%82%D0%B8,2017,июль,тольятти,,23673.0,
https://gorodrabot.ru/salary?y=2017&mnt=%D0%BC%D0%B0%D0%B9&l=%D1%82%D0%BE%D0%BB%D1%8C%D1%8F%D1%82%D1%82%D0%B8,2017,май,тольятти,,23602.0,
https://gorodrabot.ru/salary?y=2019&mnt=%D0%BC%D0%B0%D0%B9&l=%D1%83%D0%BB%D1%8C%D1%8F%D0%BD%D0%BE%D0%B2%D1%81%D0%BA,2019,май,ульяновск,25000.0,32060.0,20000.0
https://gorodrabot.ru/salary?y=2017&mnt=%D0%BC%D0%B0%D1%80%D1%82&l=%D1%82%D0%BE%D0%BB%D1%8C%D1%8F%D1%82%D1%82%D0%B8,2017,март,тольятти,,25862.0,
https://gorodrabot.ru/salary?y=2019&mnt=%D0%B8%D1%8E%D0%BB%D1%8C&l=%D1%82%D0%BE%D0%BB%D1%8C%D1%8F%D1%82%D1%82%D0%B8,2019,июль,тольятти,22000.0,28917.0,20000.0
https://gorodrabot.ru/salary?y=2018&mnt=%D0%BC%D0%B0%D0%B9&l=%D1%82%D0%BE%D0%BB%D1%8C%D1%8F%D1%82%D1%82%D0%B8,2018,май,тольятти,,25690.0,
https://gorodrabot.ru/salary?y=2019&mnt=%D1%81%D0%B5%D0%BD%D1%82%D1%8F%D0%B1%D1%80%D1%8C&l=%D1%82%D0%BE%D0%BB%D1%8C%D1%8F%D1%82%D1%82%D0%B8,2019,сентябрь,тольятти,25000.0,30409.0,20000.0
https://gorodrabot.ru/salary?y=2018&mnt=%D1%8F%D0%BD%D0%B2%D0%B0%D1%80%D1%8C&l=%D0%B1%D0%B0%D1%80%D0%BD%D0%B0%D1%83%D0%BB,2018,январь,барнаул,,27530.0,
https://gorodrabot.ru/salary?y=2018&mnt=%D0%BC%D0%B0%D0%B9&l=%D0%B1%D0%B0%D1%80%D0%BD%D0%B0%D1%83%D0%BB,2018,май,барнаул,,27993.0,
https://gorodrabot.ru/salary?y=2018&mnt=%D0%B8%D1%8E%D0%BB%D1%8C&l=%D0%B1%D0%B0%D1%80%D0%BD%D0%B0%D1%83%D0%BB,2018,июль,барнаул,,26899.0,
https://gorodrabot.ru/salary?y=2019&mnt=%D0%BC%D0%B0%D0%B9&l=%D1%82%D1%8E%D0%BC%D0%B5%D0%BD%D1%8C,2019,май,тюмень,28000.0,35532.0,30000.0
https://gorodrabot.ru/salary?y=2017&mnt=%D1%8F%D0%BD%D0%B2%D0%B0%D1%80%D1%8C&l=%D0%B1%D0%B0%D1%80%D0%BD%D0%B0%D1%83%D0%BB,2017,январь,барнаул,,27686.0,
https://gorodrabot.ru/salary?y=2017&mnt=%D0%BC%D0%B0%D1%80%D1%82&l=%D0%B1%D0%B0%D1%80%D0%BD%D0%B0%D1%83%D0%BB,2017,март,барнаул,,26362.0,
https://gorodrabot.ru/salary?y=2017&mnt=%D0%B8%D1%8E%D0%BB%D1%8C&l=%D0%B1%D0%B0%D1%80%D0%BD%D0%B0%D1%83%D0%BB,2017,июль,барнаул,,24600.0,
https://gorodrabot.ru/salary?y=2019&mnt=%D1%81%D0%B5%D0%BD%D1%82%D1%8F%D0%B1%D1%80%D1%8C&l=%D0%B1%D0%B0%D1%80%D0%BD%D0%B0%D1%83%D0%BB,2019,сентябрь,барнаул,25000.0,29604.0,20000.0
https://gorodrabot.ru/salary?y=2017&mnt=%D1%81%D0%B5%D0%BD%D1%82%D1%8F%D0%B1%D1%80%D1%8C&l=%D1%81%D0%B5%D0%B2%D0%B0%D1%81%D1%82%D0%BE%D0%BF%D0%BE%D0%BB%D1%8C,2017,сентябрь,севастополь,,23704.0,
https://gorodrabot.ru/salary?y=2017&mnt=%D0%BC%D0%B0%D0%B9&l=%D0%B1%D0%B0%D1%80%D0%BD%D0%B0%D1%83%D0%BB,2017,май,барнаул,,24227.0,
https://gorodrabot.ru/salary?y=2019&mnt=%D0%B8%D1%8E%D0%BB%D1%8C&l=%D0%B1%D0%B0%D1%80%D0%BD%D0%B0%D1%83%D0%BB,2019,июль,барнаул,22000.0,28327.0,20000.0
https://gorodrabot.ru/salary?y=2018&mnt=%D1%8F%D0%BD%D0%B2%D0%B0%D1%80%D1%8C&l=%D0%BC%D0%B0%D1%85%D0%B0%D1%87%D0%BA%D0%B0%D0%BB%D0%B0,2018,январь,махачкала,,26203.0,
https://gorodrabot.ru/salary?y=2018&mnt=%D0%BC%D0%B0%D0%B9&l=%D0%BC%D0%B0%D1%85%D0%B0%D1%87%D0%BA%D0%B0%D0%BB%D0%B0,2018,май,махачкала,,27002.0,
https://gorodrabot.ru/salary?y=2019&mnt=%D0%B8%D1%8E%D0%BD%D1%8C&l=%D0%BA%D1%80%D0%B0%D1%81%D0%BD%D0%BE%D1%8F%D1%80%D1%81%D0%BA,2019,июнь,красноярск,25000.0,42767.0,30000.0
https://gorodrabot.ru/salary?y=2018&mnt=%D0%B8%D1%8E%D0%BB%D1%8C&l=%D0%BC%D0%B0%D1%85%D0%B0%D1%87%D0%BA%D0%B0%D0%BB%D0%B0,2018,июль,махачкала,,25339.0,
https://gorodrabot.ru/salary?y=2017&mnt=%D1%8F%D0%BD%D0%B2%D0%B0%D1%80%D1%8C&l=%D0%BC%D0%B0%D1%85%D0%B0%D1%87%D0%BA%D0%B0%D0%BB%D0%B0,2017,январь,махачкала,,27801.0,
https://gorodrabot.ru/salary?y=2017&mnt=%D0%B8%D1%8E%D0%BB%D1%8C&l=%D0%BC%D0%B0%D1%85%D0%B0%D1%87%D0%BA%D0%B0%D0%BB%D0%B0,2017,июль,махачкала,,25020.0,
https://gorodrabot.ru/salary?y=2017&mnt=%D0%BC%D0%B0%D0%B9&l=%D0%BC%D0%B0%D1%85%D0%B0%D1%87%D0%BA%D0%B0%D0%BB%D0%B0,2017,май,махачкала,,25701.0,
https://gorodrabot.ru/salary?y=2019&mnt=%D0%B8%D1%8E%D0%BB%D1%8C&l=%D0%BC%D0%B0%D1%85%D0%B0%D1%87%D0%BA%D0%B0%D0%BB%D0%B0,2019,июль,махачкала,25000.0,31659.0,25000.0
https://gorodrabot.ru/salary?y=2017&mnt=%D0%BC%D0%B0%D1%80%D1%82&l=%D0%BC%D0%B0%D1%85%D0%B0%D1%87%D0%BA%D0%B0%D0%BB%D0%B0,2017,март,махачкала,,27287.0,
https://gorodrabot.ru/salary?y=2018&mnt=%D1%8F%D0%BD%D0%B2%D0%B0%D1%80%D1%8C&l=%D0%B8%D0%B6%D0%B5%D0%B2%D1%81%D0%BA,2018,январь,ижевск,,30640.0,
https://gorodrabot.ru/salary?y=2018&mnt=%D0%B8%D1%8E%D0%BB%D1%8C&l=%D0%B8%D0%B6%D0%B5%D0%B2%D1%81%D0%BA,2018,июль,ижевск,,31565.0,
https://gorodrabot.ru/salary?y=2018&mnt=%D0%BC%D0%B0%D0%B9&l=%D0%B8%D0%B6%D0%B5%D0%B2%D1%81%D0%BA,2018,май,ижевск,,33131.0,
https://gorodrabot.ru/salary?y=2019&mnt=%D1%81%D0%B5%D0%BD%D1%82%D1%8F%D0%B1%D1%80%D1%8C&l=%D0%BC%D0%B0%D1%85%D0%B0%D1%87%D0%BA%D0%B0%D0%BB%D0%B0,2019,сентябрь,махачкала,30000.0,32626.0,30000.0
https://gorodrabot.ru/salary?y=2017&mnt=%D0%BC%D0%B0%D1%80%D1%82&l=%D0%B8%D0%B6%D0%B5%D0%B2%D1%81%D0%BA,2017,март,ижевск,,29339.0,
https://gorodrabot.ru/salary?y=2017&mnt=%D0%BC%D0%B0%D0%B9&l=%D0%B8%D0%B6%D0%B5%D0%B2%D1%81%D0%BA,2017,май,ижевск,,28250.0,
